ItemSheet name,EmployeeCode,Name,Date,Value,WFHcount,Month,SLcount,DayofWeek
June 2022,Atq -462,Jarvis Singh,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -411,Nevaeh Waller,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -411,Nevaeh Waller,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -411,Nevaeh Waller,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -411,Nevaeh Waller,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -411,Nevaeh Waller,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -398,Bo Cordova,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -438,Mekhi Singleton,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -438,Mekhi Singleton,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -438,Mekhi Singleton,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -438,Mekhi Singleton,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -366,Peter Pandey,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -366,Peter Pandey,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -366,Peter Pandey,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -366,Peter Pandey,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -366,Peter Pandey,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -441,Loki Lal,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -441,Loki Lal,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -441,Loki Lal,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -441,Loki Lal,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -441,Loki Lal,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -436,Phoenix Brady,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -436,Phoenix Brady,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -436,Phoenix Brady,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -436,Phoenix Brady,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -404,Ana Little,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -404,Ana Little,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -397,Grace Stone,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -397,Grace Stone,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -397,Grace Stone,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -397,Grace Stone,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -397,Grace Stone,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -335,Tori Shannon,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -335,Tori Shannon,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -335,Tori Shannon,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -335,Tori Shannon,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -443,Lyric Bartlett,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -443,Lyric Bartlett,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -443,Lyric Bartlett,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -443,Lyric Bartlett,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -443,Lyric Bartlett,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -419,Kaylah Schultz,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -467,Cason David,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -467,Cason David,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -467,Cason David,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -467,Cason David,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -450,Miya Hampton,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -450,Miya Hampton,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -450,Miya Hampton,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -450,Miya Hampton,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -405,Sofia Solis,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -405,Sofia Solis,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -405,Sofia Solis,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -405,Sofia Solis,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -440,Mckayla Parker,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -440,Mckayla Parker,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -440,Mckayla Parker,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -440,Mckayla Parker,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -343,Myla Klein,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -343,Myla Klein,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -343,Myla Klein,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -343,Myla Klein,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -334,Boston Morse,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -334,Boston Morse,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -334,Boston Morse,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -334,Boston Morse,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -334,Boston Morse,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -446,April Ayers,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -446,April Ayers,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -446,April Ayers,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -446,April Ayers,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -446,April Ayers,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -419,Faith Hamilton,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -419,Faith Hamilton,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -419,Faith Hamilton,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -419,Faith Hamilton,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -396,Joel Cruz,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -396,Joel Cruz,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -396,Joel Cruz,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -396,Joel Cruz,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -396,Joel Cruz,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -459,Iris Woodard,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -459,Iris Woodard,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -459,Iris Woodard,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -459,Iris Woodard,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -459,Iris Woodard,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -349,Trystan Ortega,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -438,Miles Fields,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -438,Miles Fields,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -438,Miles Fields,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -438,Miles Fields,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -438,Miles Fields,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -423,Rodrigo Price,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -423,Rodrigo Price,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -370,Ella Roth,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -370,Ella Roth,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -370,Ella Roth,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -370,Ella Roth,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -370,Ella Roth,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -433,Jayce Fuentes,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -433,Jayce Fuentes,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -433,Jayce Fuentes,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -433,Jayce Fuentes,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -433,Jayce Fuentes,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -375,Hailee Fitzpatrick,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -375,Hailee Fitzpatrick,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -375,Hailee Fitzpatrick,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -375,Hailee Fitzpatrick,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -375,Hailee Fitzpatrick,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -475,Rey Novak,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -475,Rey Novak,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -475,Rey Novak,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -468,Xiomara Ruiz,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -468,Xiomara Ruiz,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -468,Xiomara Ruiz,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -468,Xiomara Ruiz,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -468,Xiomara Ruiz,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -348,Weston Horton,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -348,Weston Horton,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -348,Weston Horton,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -348,Weston Horton,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -348,Weston Horton,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -405,Chris Frye,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -405,Chris Frye,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -475,London Kim,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -475,London Kim,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -475,London Kim,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -475,London Kim,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -475,London Kim,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -375,Kenley Marsh,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -375,Kenley Marsh,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -375,Kenley Marsh,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -375,Kenley Marsh,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -375,Kenley Marsh,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -456,Adriel Pace,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -456,Adriel Pace,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -456,Adriel Pace,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -456,Adriel Pace,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -456,Adriel Pace,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -385,Jase Ingram,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -385,Jase Ingram,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -385,Jase Ingram,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -385,Jase Ingram,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -385,Jase Ingram,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -484,Adyson Moyer,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -484,Adyson Moyer,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -484,Adyson Moyer,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -484,Adyson Moyer,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -484,Adyson Moyer,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -412,Tucker Austin,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -412,Tucker Austin,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -412,Tucker Austin,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -412,Tucker Austin,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -472,Cristofer Bernard,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -472,Cristofer Bernard,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -472,Cristofer Bernard,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -472,Cristofer Bernard,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -472,Cristofer Bernard,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -396,Karma Reeves,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -396,Karma Reeves,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -396,Karma Reeves,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -396,Karma Reeves,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -396,Karma Reeves,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -467,Esperanza Irwin,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -467,Esperanza Irwin,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -467,Esperanza Irwin,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -467,Esperanza Irwin,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -467,Esperanza Irwin,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -484,Demarcus Gordon,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -484,Demarcus Gordon,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -484,Demarcus Gordon,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -484,Demarcus Gordon,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -484,Demarcus Gordon,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -432,Ryann Guerrero,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -432,Ryann Guerrero,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -432,Ryann Guerrero,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -432,Ryann Guerrero,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -421,Rylee Mullins,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -421,Rylee Mullins,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -421,Rylee Mullins,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -421,Rylee Mullins,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -367,Briley Orr,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -367,Briley Orr,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -367,Briley Orr,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -367,Briley Orr,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -367,Briley Orr,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -393,Emma Freeman,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -403,Will Mahoney,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -403,Will Mahoney,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -403,Will Mahoney,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -403,Will Mahoney,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -403,Will Mahoney,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -414,Titus Andersen,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -414,Titus Andersen,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -414,Titus Andersen,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -414,Titus Andersen,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -414,Titus Andersen,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -418,Marquis Wyatt,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -418,Marquis Wyatt,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -418,Marquis Wyatt,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -418,Marquis Wyatt,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -418,Marquis Wyatt,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -408,Nick Orozco,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -408,Nick Orozco,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -373,Isiah Small,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -373,Isiah Small,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -373,Isiah Small,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -373,Isiah Small,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -373,Isiah Small,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -418,Hillary Kirk,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -418,Hillary Kirk,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -418,Hillary Kirk,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -376,Dominique Benjamin,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -376,Dominique Benjamin,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -376,Dominique Benjamin,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -376,Dominique Benjamin,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -376,Dominique Benjamin,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -453,Nehemiah Diaz,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -453,Nehemiah Diaz,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -453,Nehemiah Diaz,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -461,Josh Sharp,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -461,Josh Sharp,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -461,Josh Sharp,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -461,Josh Sharp,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -461,Josh Sharp,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -411,Samuel Murray,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -411,Samuel Murray,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -411,Samuel Murray,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -411,Samuel Murray,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -411,Samuel Murray,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -472,Quincy Mendez,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -472,Quincy Mendez,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -472,Quincy Mendez,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -448,Athena Rios,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -448,Athena Rios,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -448,Athena Rios,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -364,Keaton Nixon,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -364,Keaton Nixon,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -364,Keaton Nixon,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -364,Keaton Nixon,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -364,Keaton Nixon,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -371,Kayleigh Kennedy,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -371,Kayleigh Kennedy,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -371,Kayleigh Kennedy,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -371,Kayleigh Kennedy,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -372,Miley Combs,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -437,Dallas Weeks,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -437,Dallas Weeks,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -437,Dallas Weeks,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -437,Dallas Weeks,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -437,Dallas Weeks,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -458,Jessie Carrillo,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -458,Jessie Carrillo,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -458,Jessie Carrillo,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -458,Jessie Carrillo,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -458,Jessie Carrillo,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -455,Aditya Walls,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -455,Aditya Walls,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -455,Aditya Walls,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -455,Aditya Walls,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -455,Aditya Walls,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -476,Kane Malone,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -476,Kane Malone,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -476,Kane Malone,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -476,Kane Malone,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -362,Kiana Mcmillan,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -362,Kiana Mcmillan,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -362,Kiana Mcmillan,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -362,Kiana Mcmillan,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -362,Kiana Mcmillan,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -452,Jaime Ritter,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -452,Jaime Ritter,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -452,Jaime Ritter,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -452,Jaime Ritter,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -452,Jaime Ritter,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -334,Charity Singleton,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -334,Charity Singleton,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -334,Charity Singleton,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -334,Charity Singleton,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -334,Charity Singleton,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -414,Mckayla Miles,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -414,Mckayla Miles,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -414,Mckayla Miles,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -414,Mckayla Miles,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -414,Mckayla Miles,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -389,Julien Hamilton,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -389,Julien Hamilton,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -389,Julien Hamilton,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -389,Julien Hamilton,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -389,Julien Hamilton,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -385,Alyson Huber,10-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -385,Alyson Huber,13-06-22,P,0,Jun-22,0,Mon
June 2022,Atq -385,Alyson Huber,15-06-22,P,0,Jun-22,0,Wed
June 2022,Atq -385,Alyson Huber,16-06-22,P,0,Jun-22,0,Thu
June 2022,Atq -385,Alyson Huber,17-06-22,P,0,Jun-22,0,Fri
June 2022,Atq -406,Thanos Thakur,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -462,Jarvis Singh,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -411,Nevaeh Waller,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -398,Bo Cordova,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -438,Mekhi Singleton,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -366,Peter Pandey,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -441,Loki Lal,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -436,Phoenix Brady,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -404,Ana Little,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -397,Grace Stone,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -335,Tori Shannon,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -443,Lyric Bartlett,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -419,Kaylah Schultz,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -467,Cason David,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -450,Miya Hampton,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -405,Sofia Solis,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -440,Mckayla Parker,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -335,Madelynn Gray,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -343,Myla Klein,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -334,Boston Morse,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -446,April Ayers,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -419,Faith Hamilton,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -396,Joel Cruz,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -459,Iris Woodard,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -349,Trystan Ortega,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -438,Miles Fields,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -423,Rodrigo Price,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -370,Ella Roth,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -433,Jayce Fuentes,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -375,Hailee Fitzpatrick,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -475,Rey Novak,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -368,Macie Callahan,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -468,Xiomara Ruiz,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -348,Weston Horton,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -405,Chris Frye,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -475,London Kim,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -375,Kenley Marsh,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -456,Adriel Pace,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -385,Jase Ingram,26-06-22,WO,0,Jun-22,0,Sun
June 2022,Atq -484,Adyson Moyer,26-06-22,WO,0,Jun-22,0,Sun
